STATION_ID,HYDRO_ID
10013395,200025268
10013396,200024808
10013397,200024236
10013398,200023742
10013399,200024236
100134,
10013400,600063044
10013401,200059975
10013402,200065726
10013403,200065726
10013404,200085975
10013405,200085919
10013405,600090658
10013406,200085975
10013407,200085975
10013408,200086102
10013408,600090658
10013409,200085981
10013410,200093920
10013411,200093920
10013413,200100629
10013414,200022694
10013414,600090374
10013415,200202163
10013416,200102885
10013417,200076747
10013418,200083013
10013419,200083787
10013420,200083475
10013421,200105857
10013422,200102881
10013423,200083896
10013424,200075992
10013424,600090709
10013425,200077992
10013426,200077509
10013427,200100958
10013428,200105710
10013429,200105382
10013430,600001227
10013431,200102977
10013432,200084422
10013433,200095982
10013434,200191988
10013435,200206134
10013437,200204030
10013438,200081079
10013439,200103947
10013440,200102795
10013441,200081924
10013442,200097889
10013443,200104304
10013444,200199566
10013445,200083132
10013446,200084253
10013447,200078014
10013448,200212322
10013449,200104490
10013450,200202501
10013451,200078068
10013452,200103709
10013453,200211603
10013454,200082686
10013455,200074812
10013456,200047535
10013457,200046100
10013458,200084488
10013459,200026979
10013460,200026979
10013461,200044531
10013461,600068235
10013462,200038672
10013463,200039118
10013464,200039286
10013465,200039338
10013466,200040306
10013467,200166165
10013468,600029091
10013469,200063298
10013470,200063714
10013471,600025714
10013472,200166417
10013473,200166417
10013474,200158949
10013475,200157252
10013476,200157349
10013477,200157533
10013478,600020449
10013479,200168014
10013480,200167499
10013481,200028232
10013482,200069335
10013483,200160185
10013484,200159054
10013485,200157126
10013486,200161435
10013487,200211439
10013488,200164158
10013489,200161337
10013490,200161337
10013491,200172311
10013492,200157135
10013493,200155802
10013494,600025020
10013495,200157754
10013496,200161466
10013497,200207041
10013498,200204799
10013499,200161456
100135,
10013500,200204452
10013501,200167340
10013502,200207027
10013503,200157007
10013504,200159964
10013505,200206109
10013506,200206447
10013507,200034075
10013508,200164558
10013509,200165912
10013510,200163142
10013511,200034258
10013512,200168741
10013513,200164748
10013514,200204756
10013515,200158228
10013516,200167650
10013517,200162387
10013518,200206696
10013519,200056363
10013520,200056855
10013521,200166397
10013522,200055906
10013523,200056183
10013524,200056718
10013525,200211789
10013526,200207186
10013527,200206682
10013528,200206982
10013529,200207910
10013530,200205306
10013531,200205604
10013532,
10013533,200046676
10013534,200203966
10013535,200043121
10013536,200043121
10013537,200084935
10013537,600090201
10013538,
10013540,200032286
10013541,600091253
10013542,200033865
10013543,200031593
10013544,200031593
10013545,200050208
10013547,200123644
10013548,200161054
10013549,200051181
10013550,200211548
10013551,200031207
10013552,200124881
10013552,600091241
10013553,200189090
10013554,200189062
10013555,200189062
10013556,200189062
10013557,200207448
10013558,200185233
10013559,200185472
10013560,200185472
10013561,200178354
10013562,200178160
10013563,200178184
10013564,200178159
10013566,200124357
10013567,200100176
10013567,600092088
10013568,200122620
10013568,600041597
10013569,200137317
10013569,600090262
10013570,200128891
10013571,200127963
10013572,200108289
10013573,200109245
10013574,200129159
10013575,200132999
10013576,200109610
10013577,200119366
10013578,200108250
10013579,200210888
10013580,200112621
10013581,200133014
10013582,200210066
10013583,200084225
10013584,200125820
10013585,200209838
10013586,200130261
10013587,200048651
10013588,200190952
10013589,200122966
10013590,200191017
10013591,
10013592,200191320
10013593,
10013594,200130562
10013595,
10013596,200191877
10013597,200189656
10013598,200189656
10013599,200208838
100136,
10013600,200209984
10013601,200210860
10013601,600091857
10013602,200038687
10013603,200038216
10013604,200037751
10013605,200036806
10013606,200036806
10013607,200036579
10013608,200036431
10013609,
10013610,600074613
10013611,200027233
10013612,200027233
10013613,200027391
10013614,200207052
10013615,200027233
10013616,200192222
10013617,200192222
10013618,200192222
10013619,200030610
10013620,200030976
10013621,200031275
10013622,200031275
10013624,200192222
10013625,200192222
10013626,200212267
10013627,200191904
10013627,600006062
10013628,200199629
10013629,200050208
10013630,
10013631,200211417
10013632,200087481
10013633,200031876
10013634,200039321
10013635,200039838
10013636,200212039
10013637,200208663
10013638,200036044
10013639,200050197
10013640,200036092
10013641,200036251
10013642,200036312
10013643,200050197
10013644,200024513
10013645,200050372
10013646,200024898
10013647,200025468
10013648,
10013649,200033988
10013650,200034075
10013651,200008377
10013652,200185472
10013653,200033988
10013654,200034197
10013655,200185824
10013656,
10013657,200186315
10013658,200186318
10013659,200050789
10013660,200033988
10013661,200034075
10013662,200034075
10013663,200034203
10013664,200025605
10013665,600088641
10013666,200026025
10013667,200037393
10013668,200036987
10013669,200210281
10013670,200037040
10013671,200036980
10013672,200036987
10013673,200037224
10013674,200037224
10013675,200037397
10013676,200210281
10013677,200054572
10013678,200054660
10013679,200054055
10013680,200053840
10013681,200035443
10013682,200053184
10013683,200054055
10013684,200208608
10013685,200089824
10013686,200029719
10013687,200029765
10013688,200028287
10013689,200209214
10013690,200209213
10013691,200003812
10013692,200003061
10013693,200005257
10013694,200029779
10013695,200069478
10013695,600090594
10013696,
10013697,200004989
10013698,200004262
10013698,600091875
10013699,200030635
100137,
10013700,200209212
10013701,200029562
10013702,200030635
10013703,200030635
10013704,200031369
10013705,600081340
10013706,200029829
10013707,200030273
10013708,200030609
10013709,200030273
10013710,200031865
10013711,200101542
10013712,200040306
10013713,200039617
10013714,200039286
10013715,200039052
10013716,200039052
10013717,
10013718,200208660
10013719,200038961
10013720,200038997
10013721,200004060
10013722,200210458
10013723,200210457
10013724,200055587
10013725,200055862
10013726,200056566
10013727,200056486
10013728,200056644
10013729,200056810
10013730,200054350
10013731,200054468
10013732,200054468
10013733,
10013734,200054933
10013735,200054933
10013736,200054933
10013737,200055272
10013738,200210455
10013739,200034540
10013740,200052484
10013741,200034993
10013742,200034685
10013743,200035051
10013744,200034886
10013745,200038040
10013746,200037967
10013747,200038593
10013748,200037825
10013749,200038040
10013750,200037967
10013751,200036291
10013752,200037257
10013753,200037825
10013754,200037987
10013755,200038593
10013756,200038088
10013757,200037257
10013758,200037564
10013759,200038111
10013760,200037065
10013761,200037738
10013762,200038813
10013763,200208629
10013764,200037738
10013765,200037738
10013766,200039733
10013767,200040010
10013768,200036962
10013769,200038659
10013770,200047706
10013771,200049047
10013772,200051002
10013773,200051949
10013774,200054827
10013775,200055071
10013776,200055124
10013777,200062846
10013778,200064903
10013779,200039435
10013780,200039428
10013781,200062400
10013782,200061377
10013783,200060727
10013784,200060269
10013785,200059120
10013786,200048736
10013787,200211173
10013788,200045918
10013789,200045918
10013790,200045151
10013791,200059350
10013792,200059633
10013793,200060139
10013794,200060795
10013795,200060795
10013796,200060080
10013797,200060363
10013798,200071846
10013799,200071846
100138,
10013800,200045546
10013801,200045546
10013802,200045378
10013803,200045607
10013804,200045348
10013805,200044969
10013806,200044917
10013807,200044686
10013808,200043924
10013809,200043794
10013809,600068515
10013810,200043982
10013811,200044777
10013812,200045311
10013813,200050372
10013814,200051112
10013815,200050855
10013816,200051792
10013817,200051524
10013818,200043476
10013819,200042885
10013820,200043087
10013821,200043087
10013822,200043328
10013823,200046881
10013824,
10013825,200046731
10013826,200044463
10013827,200043837
10013828,200049253
10013829,200049253
10013830,200044576
10013831,200066740
10013832,200047237
10013833,200049265
10013834,200049246
10013835,200039444
10013836,200039355
10013837,200039435
10013838,200039378
10013839,200036888
10013840,200035903
10013841,200035797
10013842,200033191
10013843,200033387
10013844,200033516
10013845,200034344
10013846,200034490
10013847,200033915
10013848,200034192
10013849,200038414
10013850,200037561
10013851,200037947
10013852,200034061
10013853,200034544
10013854,200029889
10013855,200029889
10013856,200029889
10013857,200029889
10013858,200029889
10013859,200029889
10013860,200033589
10013861,200033685
10013862,200033749
10013863,200033667
10013864,200039950
10013865,200032639
10013866,200032727
10013867,200035770
10013868,200035914
10013869,200039447
10013870,200040063
10013871,200039894
10013872,200039327
10013873,200039423
10013874,200038707
10013875,200038689
10013876,200038859
10013877,200064494
10013878,200066740
10013879,200066740
10013880,200068505
10013881,200064939
10013882,200064939
10013883,200065502
10013884,200055309
10013885,200055309
10013886,200077467
10013887,200063298
10013888,200063899
10013889,200056566
10013890,200055587
10013891,200056486
10013892,200056810
10013893,200056810
10013894,200054468
10013895,200055434
10013896,200055862
10013897,200056564
10013898,200056810
10013899,200055459
100139,
10013900,200055671
10013901,200056226
10013902,200056924
10013903,200057552
10013904,200057664
10013905,200057819
10013906,200058252
10013907,200057211
10013908,200057524
10013909,200057952
10013910,200058251
10013911,200060974
10013912,200060019
10013913,200059352
10013914,200059022
10013915,
10013916,200058713
10013917,200208548
10013918,200064903
10013919,200065468
10013920,200066747
10013921,200064903
10013922,200056761
10013923,200072001
10013924,200072001
10013925,200072001
10013926,200069714
10013927,200063931
10013928,200064666
10013929,200064666
10013930,200065414
10013931,200062400
10013932,200060108
10013933,200059853
10013934,200058921
10013935,200058755
10013936,200058921
10013937,200058755
10013938,200058584
10013939,200059442
10013940,200059356
10013941,200064654
10013942,200064654
10013943,200076517
10013944,200062856
10013945,200062856
10013946,200061421
10013947,200060087
10013948,200061806
10013949,200057445
10013950,200057445
10013951,200057445
10013952,200068853
10013953,200062817
10013954,200063255
10013955,200056733
10013955,600063210
10013956,200063255
10013957,200057009
10013958,200063340
10013959,200063431
10013960,200075659
10013961,200074859
10013962,200062634
10013963,200063255
10013964,200073022
10013965,200063340
10013966,200063431
10013967,200063255
10013968,200073996
10013969,200055293
10013970,200055714
10013971,200056724
10013972,200054867
10013973,200072115
10013974,200072115
10013975,200072115
10013976,200072115
10013977,200055039
10013978,200055722
10013979,200054722
10013980,200054687
10013981,200054372
10013982,200054618
10013983,200054618
10013984,200054500
10013985,200054372
10013986,200054884
10013987,200054951
10013988,200055490
10013989,200054951
10013990,200055095
10013991,200055490
10013992,200078273
10013993,200063912
10013994,200063432
10013995,200055401
10013996,200056524
10013997,600090610
10013998,200109099
10013999,200108989
100140,
10014000,200101364
10014001,200082862
10014002,
10014003,200105319
10014004,200100297
10014005,200099198
10014005,600049718
10014006,200065963
10014007,200064303
10014008,200063093
10014009,200063093
10014010,200063725
10014011,200065963
10014012,200059300
10014013,200059171
10014014,200058965
10014015,200059093
10014016,200073620
10014017,200074943
10014018,200065534
10014019,200066774
10014020,200066774
10014021,600091274
10014022,200066029
10014023,200071896
10014024,200065702
10014025,200066358
10014026,200007197
10014027,200071479
10014028,200071479
10014029,200071479
10014030,200069835
10014031,200065416
10014032,200065416
10014033,200065878
10014034,200065483
10014035,200066683
10014036,200066966
10014037,200065154
10014038,200065154
10014039,200065353
10014040,200065415
10014041,200065531
10014042,200065531
10014043,200065480
10014044,200065514
10014045,200065267
10014046,200061489
10014047,200065154
10014048,200058137
10014049,200065154
10014050,200065154
10014051,200057118
10014052,200065382
10014053,200060478
10014054,200065717
10014055,200065415
10014056,200065416
10014057,200068676
10014058,600091221
10014059,600091221
10014060,600091221
10014061,600087848
10014062,600091221
10014063,200068499
10014064,200067586
10014065,600081275
10014066,600081275
10014067,200068499
10014068,600081275
10014069,600081275
10014070,600081275
10014071,600081275
10014072,600081275
10014073,600081275
10014074,600081275
10014075,600081275
10014077,600081275
10014078,600081275
10014079,200066225
10014080,600091221
10014081,600081275
10014082,600081275
10014083,600081275
10014085,200060253
10014086,200064421
10014087,200064421
10014088,200063740
10014089,600081275
10014090,200064217
10014091,600081275
10014092,200064629
10014093,600081275
10014094,600081275
10014095,200064217
10014096,200057323
10014097,200067403
10014098,200063797
10014099,200064009
100141,
10014100,200064009
10014101,200064009
10014102,200064977
10014103,200065133
10014104,200065676
10014105,200065676
10014106,200059278
10014107,200058138
10014108,200055985
10014109,200055773
10014110,200055959
10014111,200056080
10014112,200055810
10014113,200059955
10014114,200056183
10014115,200059623
10014116,200055906
10014117,200055906
10014118,200059281
10014119,200063358
10014120,200059282
10014121,200063822
10014122,200063989
10014123,200059286
10014124,200066965
10014125,200064324
10014126,200064738
10014127,200058754
10014128,200058569
10014129,200055071
10014130,200155691
10014131,200063358
10014132,200064143
10014133,200061910
10014133,600081275
10014134,600081275
10014135,600081275
10014136,600091857
10014137,600091857
10014138,600091857
10014139,600091857
10014140,600091857
10014141,
10014142,200126541
10014143,600090458
10014144,200038029
10014145,200034189
10014146,200063906
10014147,200063063
10014148,200208532
10014149,200060896
10014150,
10014151,200063906
10014152,200063063
10014153,200208533
10014154,200031593
10014155,200001028
10014156,200031593
10014157,200011404
10014158,200019196
10014159,200211603
10014160,
10014161,200002220
10014162,200001372
10014163,200020410
10014164,
10014165,200027535
10014166,200211488
10014167,
10014168,200212344
10014169,200212344
10014170,200029057
10014171,200029228
10014172,200059015
10014173,200058604
10014174,200058445
10014175,200059015
10014176,200056159
10014177,200058345
10014178,200058203
10014179,200058863
10014180,200061800
10014181,200062095
10014182,200062300
10014183,200061536
10014184,200062247
10014185,200122223
10014186,200125866
10014187,200186522
10014188,200209501
10014189,200149543
10014190,200179174
10014191,200018104
10014192,200212314
10014192,600090817
10014193,600080507
10014194,200006009
10014195,200026764
10014196,200004439
10014197,200006867
10014198,200045786
10014199,200045184
100142,
10014200,200045699
10014201,200038298
10014202,200045007
10014203,200037450
10014204,200043408
10014205,200042942
10014206,200082255
10014207,200035541
10014208,200080155
10014209,200079934
10014210,200079934
10014211,200079934
10014212,200071844
10014213,200071844
10014214,200071844
10014215,200059000
10014216,200059299
10014217,200060138
10014218,200060632
10014219,200060632
10014220,200143475
10014221,200002513
10014222,200002197
10014223,200028974
10014224,200027990
10014225,200026821
10014226,200029742
10014227,200149057
10014228,200154732
10014229,200150910
10014230,200147308
10014231,200149844
10014232,200028996
10014233,600033115
10014234,
10014235,
10014236,200040469
10014237,600053415
10014238,200004125
10014239,200003743
10014240,200003919
10014241,200004362
10014242,200019785
10014243,200016198
10014243,600089733
10014244,200026080
10014245,600088641
10014246,200056090
10014247,200057007
10014249,
10014250,200041081
10014251,200050208
10014252,200041081
10014253,200021940
10014254,200040728
10014255,200051181
10014256,200019718
10014257,200040718
10014258,200032286
10014259,200041526
10014260,200041791
10014261,200021811
10014262,200057353
10014263,200020292
10014264,200057537
10014265,200058123
10014266,200058660
10014267,200020312
10014268,200059299
10014269,200059374
10014270,
10014271,
10014273,
10014274,200060903
10014275,200060803
10014276,200061568
10014277,200059911
10014278,200058990
10014279,200058990
10014280,200180693
10014281,200056571
10014282,200056335
10014283,600091221
10014284,600091221
10014285,200065520
10014286,200065730
10014287,200066667
10014288,200066734
10014289,200068152
10014290,200070575
10014291,200026184
10014292,200037146
10014293,200153810
10014294,200038642
10014295,200042818
10014296,200039883
10014297,200040281
10014298,200048756
10014299,200042133
100143,
10014300,200066734
10014301,200066734
10014302,200067747
10014303,200068844
10014304,200070575
10014305,200073410
10014306,200153528
10014307,200003133
10014308,200041081
10014309,200017609
10014309,600091121
10014310,200044311
10014311,200018643
10014311,600077417
10014312,200045091
10014313,200043503
10014314,200003153
10014315,200003387
10014316,200009429
10014317,200025658
10014318,
10014319,200019005
10014320,200017586
10014321,200005576
10014322,200004615
10014323,200012706
10014324,
10014325,200005189
10014326,200003886
10014327,200005872
10014328,200002561
10014329,
10014330,200005928
10014331,200059787
10014331,600061693
10014332,200059686
10014332,600081275
10014333,200005524
10014333,600091137
10014334,600091137
10014335,200022129
10014336,200048144
10014337,200210649
10014338,200049026
10014339,200047543
10014340,200000418
10014341,600089751
10014342,200002146
10014343,600089751
10014344,200008727
10014345,200212364
10014346,600091256
10014347,200065397
10014347,600091256
10014348,600091256
10014349,600060358
10014350,600091242
10014351,600091242
10014352,200210583
10014352,600089714
10014353,200210583
10014353,600089714
10014354,200212467
10014354,600089714
10014355,
10014356,200178802
10014357,200212467
10014357,600089714
10014358,200056268
10014358,600089714
10014359,200184889
10014360,200001354
10014361,200006308
10014362,200005825
10014363,200017967
10014364,200017091
10014366,200013963
10014367,200038898
10014368,200037000
10014369,600091241
10014370,200212139
10014372,200054201
10014373,200013963
10014374,200022041
10014376,
10014377,200168522
10014377,600090357
10014378,200185030
10014378,600010656
10014379,200059015
10014380,200180623
10014381,200181921
10014381,600012291
10014382,600089743
10014383,600090610
10014384,200003743
10014385,200008449
10014386,200007682
10014387,200006849
10014388,200006207
10014389,200004425
10014390,200004435
10014390,600080111
10014391,200035292
10014392,200004968
10014394,600012897
10014395,200038150
10014396,200036990
10014397,200023922
10014398,200032172
10014399,200061335
100144,
10014400,600087828
10014401,200006123
10014402,200060539
10014403,200060229
10014404,200131254
10014405,200023922
10014406,200057828
10014407,200208560
10014408,200056797
10014409,200006281
10014410,200184496
10014411,200006608
10014412,200144084
10014413,200005058
10014414,600083254
10014415,200211052
10014416,200028399
10014417,200182140
10014418,200006811
10014419,200186288
10014420,600037411
10014421,200180453
10014422,200038733
10014423,200179186
10014424,200181643
10014425,200181378
10014426,200167512
10014427,200178159
10014428,200170253
10014429,200170375
10014430,200178211
10014431,200170534
10014432,200176653
10014433,200168844
10014434,200188794
10014435,200030157
10014436,200169271
10014437,200191404
10014438,200155628
10014439,200166562
10014440,200168020
10014441,200028261
10014442,200174323
10014443,200211224
10014444,200211983
10014445,200166565
10014446,200177882
10014447,200177098
10014448,200174351
10014449,200178516
10014450,200178485
10014451,200178105
10014452,200177434
10014453,200175585
10014454,200176544
10014455,600087828
10014456,200059809
10014457,200056797
10014458,200208554
10014459,200046501
10014460,200005649
10014461,200003171
10014462,200130543
10014463,200131737
10014464,200038656
10014465,200032085
10014466,200182286
10014467,200029063
10014468,200181210
10014469,200029516
10014470,200048522
10014470,600090610
10014471,200028974
10014472,200030366
10014473,200029742
10014475,200000735
10014475,600081127
10014476,200001997
10014477,200002630
10014478,200153246
10014479,200152739
10014480,200157766
10014481,200159831
10014482,600091066
10014483,200061564
10014484,200211728
10014485,200210971
10014486,200061098
10014487,200061030
10014488,200061044
10014489,200211272
10014490,200000987
10014491,200047393
10014492,200011181
10014493,200008131
10014494,200008469
10014495,200008403
10014497,200023688
10014498,200053546
10014499,200054446
100145,
10014500,200053512
10014501,200053078
10014502,200006985
10014503,200007288
10014504,
10014505,
10014506,
10014507,
10014508,
10014509,600000001
10014510,
10014511,600000001
10014512,600000001
10014513,
10014514,
10014515,
10014516,
10014517,
10014518,
10014519,600000001
10014520,
10014521,600000001
10014522,600000001
10014523,
10014524,600000002
10014525,600000002
10014526,600000002
10014527,
10014528,
10014529,600000002
10014530,
10014531,
10014532,
10014533,
10014534,
10014535,
10014536,
10014537,600000002
10014538,600000002
10014539,600000002
10014540,
10014541,600000002
10014542,600000002
10014543,
10014544,600000002
10014545,
10014546,
10014547,
10014548,
10014549,600000002
10014550,600000002
10014551,
10014552,600000002
10014554,
10014556,
10014557,600000002
10014558,
10014559,600090259
10014560,600090259
10014562,600000002
10014563,600000002
10014564,600000002
10014566,600000002
10014567,600000002
10014568,
10014569,600000002
10014570,
10014571,
10014572,600000002
10014573,600000002
10014574,600000002
10014575,600000002
10014576,
10014577,
10014578,
10014579,
10014580,
10014581,200136265
10014582,200140031
10014583,200139129
10014584,600019433
10014585,
10014586,
10014587,
10014588,
10014589,
10014590,
10014591,
10014592,
10014593,
10014594,
10014595,
10014596,
10014597,
10014598,
10014599,
100146,
10014600,
10014601,
10014602,
10014603,
10014604,200137474
10014604,200137556
10014604,200137934
10014604,200287921
10014604,600035627
10014604,600124424
10014605,200030357
10014606,200168544
10014606,600091169
10014607,200164311
10014608,200166628
10014608,600022852
10014609,
10014610,
10014611,
10014612,
10014613,
10014614,200008541
10014614,200008931
10014614,200009187
10014614,200009188
10014614,200009262
10014614,200009327
10014614,200009714
10014614,600078948
10014614,600089728
10014615,
10014616,
10014617,
10014618,
10014619,
10014620,
10014621,
10014622,
10014623,
10014624,
10014625,
10014626,
10014627,
10014628,
10014629,
10014630,
10014631,
10014632,600038047
10014633,200195068
10014634,600091823
10014635,200171358
10014636,200175204
10014636,600090321
10014637,600085656
10014638,600026530
10014639,600091160
10014640,600090801
10014642,600000001
10014651,200053734
10014652,600044538
10014653,
10014654,200210444
10014655,600034929
10014656,600090660
10014657,600043473
10014658,200171358
10014659,200036824
10014660,600063776
10014661,
10014662,
10014663,
10014664,
10014665,
10014666,
10014667,
10014668,
10014669,
10014670,
10014671,
10014672,
10014673,
10014674,
10014675,
10014676,200198984
10014677,200198647
10014678,200198596
10014679,
10014680,
10014681,200197074
10014682,200198294
10014683,
10014684,600031933
10014685,
10014686,600000001
10014687,600000001
10014688,600000001
10014689,600091288
10014690,
10014691,600090744
10014692,600090744
10014693,600090744
10014694,600069373
10014695,600017609
10014696,
10014697,600077719
10014698,600077719
10014699,600089753
100147,
10014700,600024058
10014701,600028122
10014702,600025939
10014703,600024834
10014704,600069220
10014705,600068725
10014706,600075364
10014707,600080487
10014708,
10014710,200003666
10014715,
10014716,
10014717,200035967
10014718,
10014719,
10014720,200040343
10014721,600090458
10014722,600090458
10014723,200035602
10014724,
10014725,
10014727,
10014729,
10014730,
10014731,600090335
10014734,
10014735,
10014736,600090335
10014737,
10014738,
10014739,
10014740,200006433
10014741,
10014742,200130723
10014743,200084801
10014744,200183624
10014745,200057184
10014747,
10014748,200125846
10014749,600040423
10014750,600036852
10014751,200131308
10014752,600039280
10014753,200123587
10014754,200133409
10014755,200123633
10014756,200209827
10014757,200127926
10014758,200131317
10014759,200131075
10014760,200135847
10014761,200209559
10014762,200122052
10014763,200123604
10014764,200212173
10014765,200136512
10014766,200140425
10014767,200133510
10014768,200130341
10014769,200123645
10014770,200173217
10014771,200212287
10014772,200120488
10014773,200107407
10014774,200110939
10014775,200125220
10014776,200054446
10014777,200057316
10014778,200063174
10014779,200053546
10014780,200062151
10014781,200057647
10014782,200053846
10014783,200118374
10014784,200116263
10014784,600043024
10014785,200118796
10014786,200119671
10014787,200121499
10014788,200119222
10014789,200209885
10014790,200117258
10014790,600043024
10014791,200117581
10014792,200056005
10014793,600003838
10014794,600051112
10014795,
10014796,600091978
10014797,600091967
10014798,600051173
10014799,600003838
100148,
10014800,600008406
10014801,600008406
10014802,600008406
10014803,
10014804,600051132
10014805,600091305
10014806,
10014810,600077714
10014812,600076765
10014817,
10014818,600080262
10014819,
10014820,
10014821,600078593
10014824,600061024
10014825,600061667
10014826,600090366
10014827,600090401
10014828,
10014829,600090655
10014830,600070001
10014831,600075875
10014834,600091306
10014835,600007016
10014836,600006912
10014837,600091536
10014838,600018499
10014839,600083289
10014840,600017862
10014841,600000001
10014842,600012809
10014843,600006912
10014844,600077347
10014845,600012536
10014846,600079787
10014849,600079787
10014850,600077092
10014851,600075875
10014852,600091050
10014853,600091050
10014854,
10014855,
10014856,600091042
10014857,600091042
10014858,
10014859,
10014860,
10014861,
10014862,600075875
10014864,600071872
10014865,600070293
10014866,200113312
10014866,600044108
10014867,600051463
10014870,600090254
10014871,600066660
10014872,600066660
10014873,600062097
10014874,600090254
10014875,200113312
10014875,600044108
10014876,200114762
10014876,600043327
10014878,
10014879,
10014881,600051463
10014882,600043425
10014883,600089747
10014884,
10014885,
10014887,
10014888,200111405
10014889,600002601
10014890,200128511
10014891,600002051
10014893,600056482
10014894,
10014896,600002464
10014898,200089001
10014898,600085749
10014899,600037927
100149,
10014901,
10014902,600067536
10014903,600070001
10014904,600070001
10014905,600071766
10014906,600070001
10014907,600090675
10014908,600071962
10014909,600066277
10014910,600071187
10014911,
10014912,600065896
10014913,
10014914,600066209
10014916,600091952
10014917,600041315
10014918,600092042
10014919,
10014920,
10014922,600026120
10014923,
10014924,600015139
10014925,600026751
10014926,600027782
10014927,600036277
10014928,
10014929,200133928
10014929,600035632
10014930,600077963
10014931,
10014932,
10014933,600090886
10014934,600005787
10014935,600077879
10014936,600010868
10014937,
10014938,
10014939,
10014940,600090808
10014941,600025672
10014942,600081938
10014943,
10014944,600045697
10014945,600023507
10014946,600078953
10014947,
10014948,600031979
10014949,600011146
10014950,600037320
10014951,600091311
10014952,600085364
10014953,600036893
10014954,600090381
10014955,
10014956,600090856
10014957,600054902
10014958,600091608
10014959,600036000
10014961,600090675
10014962,600007588
10014963,600083695
10014964,600077396
10014965,200107212
10014966,
10014968,
10014969,200110235
10014970,
10014973,600006216
10014974,600006216
10014975,200170429
10014975,600092087
10014989,600090406
10014990,600008205
10014991,200119065
10014992,200120374
10014993,600029926
10014994,
10014995,600024822
100150,
10015005,200111948
10015007,200112654
10015028,600008736
10015035,600027946
10015036,200118175
10015037,600071772
10015038,600005997
10015039,600012580
10015040,600012293
10015041,600013438
10015042,600012110
10015043,600089884
10015044,600089884
10015045,600009883
10015046,600022249
10015047,600082641
10015048,600091534
10015049,600082608
10015050,600005897
10015051,600016669
10015052,600017450
10015053,600009883
10015054,600091157
10015057,600090434
10015058,600090275
10015059,600044445
10015060,600044445
10015061,200102651
10015061,600047967
10015062,
10015063,600089354
10015064,600089354
10015069,
10015070,600009785
10015072,
10015077,600085749
10015078,600085749
10015079,
10015080,
10015081,
10015082,
10015083,
10015084,
10015085,600034077
10015086,600034077
10015087,600085440
10015088,600085701
10015090,200211052
10015091,600091952
10015092,600026762
10015093,
10015094,600031248
10015095,600040381
10015098,600040381
10015099,200102726
10015099,600047967
100151,
10015101,200102173
10015101,600048107
10015102,600090275
10015103,600044445
10015104,
10015107,200022910
10015107,600075895
10015108,
10015109,
10015111,
10015112,
10015113,600068092
10015114,
10015115,600075895
10015116,
10015117,600068092
10015118,
10015119,600049082
10015122,
10015123,600017787
10015124,
10015128,
10015129,600059327
10015131,200030029
10015132,600005997
10015133,600083705
10015134,600007433
10015135,200048825
10015135,600090610
10015136,
10015137,200133210
10015138,600037411
10015139,200193568
10015141,200019635
10015142,200019635
10015143,200194654
10015144,
10015145,200195140
10015146,200194771
10015147,200156494
10015148,200159740
10015149,200008629
10015150,200060987
10015151,200212185
10015152,200155686
10015153,200211272
10015154,200210970
10015155,200061137
10015156,200061689
10015157,
10015158,200211664
10015159,200149535
10015160,200151154
10015161,600017723
10015162,200165228
10015163,200145632
10015164,200193658
10015165,
10015166,600035985
10015167,600026372
10015168,
10015169,
10015170,200155263
10015171,200018532
10015172,200189315
10015173,200189910
10015174,200212313
10015175,200191490
10015176,200212313
10015176,600011654
10015177,200187811
10015178,200187049
10015179,200017403
10015180,200017649
10015181,200019477
10015182,600089729
10015183,200018002
10015184,200018379
10015185,200018536
10015187,200180644
10015187,600013731
10015188,200180848
10015189,200181101
10015190,200180547
10015191,200181652
10015192,200178976
10015194,200024899
10015195,200026665
10015196,200178826
10015197,200066170
10015198,200026722
10015199,200066734
100152,
10015200,200035453
10015201,200036824
10015202,200036234
10015203,200037535
10015204,200178271
10015205,200179703
10015206,200038491
10015207,200177662
10015208,200173749
10015209,200038804
10015210,200176289
10015211,200174910
10015212,200177510
10015213,200177916
10015214,200035453
10015215,200177909
10015216,200177408
10015216,600014734
10015217,200037284
10015218,200177821
10015219,200024879
10015220,200174678
10015221,200174169
10015222,200174253
10015223,200174348
10015224,200022743
10015225,200209189
10015226,200058470
10015227,200021639
10015228,200021640
10015229,200121735
10015230,200193658
10015231,200192721
10015232,200177900
10015233,200177658
10015233,600014571
10015234,200143107
10015235,200147844
10015236,200178520
10015237,200080615
10015238,200080615
10015239,200037399
10015240,200146510
10015240,600091876
10015241,200019196
10015242,200028764
10015243,
10015244,200036934
10015245,200024259
10015246,200023573
10015247,200048778
10015248,200039448
10015249,200026722
10015250,200003602
10015251,200288073
10015252,200020470
10015253,600068092
10015254,
10015255,200017253
10015256,200177208
10015257,200017380
10015258,600076946
10015260,200023922
10015261,200023688
10015262,200023619
10015263,200181077
10015264,200119228
10015265,200029516
10015266,200029063
10015267,200027286
10015269,600090458
10015270,200025998
10015271,200129662
10015272,200128477
10015273,200034675
10015274,600038610
10015275,200032482
10015275,600090458
10015276,200119159
10015277,200128570
10015278,200128142
10015278,600038601
10015279,200175400
10015280,200172116
10015281,200126945
10015282,200126901
10015283,200178620
10015284,200177883
10015285,200167346
10015286,200162862
10015287,200163380
10015288,200166835
